timestamp,plant_id,plant_type,installed_capacity_mw,generation_mw,generation_p50_mw,ghi_wm2,cloud_cover_pct,temperature_c,wind_speed_ms,wind_direction_deg,humidity_pct,pressure_hpa,latitude,longitude,hub_height_m,thermal_mw,hydro_mw,demand_mw,frequency
2026-05-13 01:45:00,wind_bannur,wind,78.0,41.7265,41.7479,0.0,19,18.27,10.56,347,80,1009,16.83,75.72,80,6012.57,1327.9,13454.15,49.954
2026-05-13 02:00:00,wind_bannur,wind,78.0,41.6607,42.0199,0.0,97,16.64,10.63,47,57,1015,16.83,75.72,80,6724.83,1675.76,13448.65,49.962
2026-05-13 02:15:00,wind_bannur,wind,78.0,41.8613,41.9739,0.0,27,17.29,10.99,262,76,1009,16.83,75.72,80,6185.95,1810.21,12622.04,49.916
2026-05-13 02:30:00,wind_bannur,wind,78.0,40.6355,40.7735,0.0,12,16.58,10.56,265,60,1012,16.83,75.72,80,6104.15,1648.55,12719.85,49.901
2026-05-13 02:45:00,wind_bannur,wind,78.0,40.5336,41.0084,0.0,64,17.33,11.09,155,46,1015,16.83,75.72,80,5547.85,1481.91,12145.1,50.033
2026-05-13 03:00:00,wind_bannur,wind,78.0,41.048,41.2801,0.0,34,16.09,11.15,17,73,1015,16.83,75.72,80,6214.42,2095.1,12510.57,50.062
2026-05-13 03:15:00,wind_bannur,wind,78.0,41.9073,41.9915,0.0,13,15.81,10.81,324,49,1005,16.83,75.72,80,6041.91,2586.55,11700.27,49.968
2026-05-13 03:30:00,wind_bannur,wind,78.0,42.0578,42.5209,0.0,75,15.67,11.38,205,67,1007,16.83,75.72,80,6163.64,1846.18,11419.64,49.996
2026-05-13 03:45:00,wind_bannur,wind,78.0,41.77,41.8966,0.0,45,15.65,11.17,268,55,1006,16.83,75.72,80,6364.39,2087.37,11171.85,50.087
2026-05-13 04:00:00,wind_bannur,wind,78.0,41.0986,41.6864,0.0,14,15.69,11.25,246,45,1009,16.83,75.72,80,6479.96,1794.4,12029.24,50.052
2026-05-13 04:15:00,wind_bannur,wind,78.0,41.7723,42.0506,0.0,86,15.8,10.51,251,79,1011,16.83,75.72,80,6055.67,1544.84,12952.81,50.079
2026-05-13 04:30:00,wind_bannur,wind,78.0,40.9049,40.8683,0.0,48,15.19,10.45,22,51,1008,16.83,75.72,80,6403.43,2243.89,12610.18,50.078
2026-05-13 04:45:00,wind_bannur,wind,78.0,39.588,39.1589,0.0,34,15.77,10.39,347,66,1012,16.83,75.72,80,5712.65,1747.44,11963.16,49.976
2026-05-13 05:00:00,wind_bannur,wind,78.0,38.8892,39.3028,0.0,32,15.4,10.64,235,63,1008,16.83,75.72,80,5197.1,1977.86,11134.25,50.004
2026-05-13 05:15:00,wind_bannur,wind,78.0,39.0032,38.9883,0.0,2,15.81,10.53,7,43,1013,16.83,75.72,80,6428.61,1944.43,10389.25,49.91
2026-05-13 05:30:00,wind_bannur,wind,78.0,39.1434,39.1045,0.0,21,16.03,10.14,20,63,1013,16.83,75.72,80,5454.3,2408.25,11189.93,49.998
2026-05-13 05:45:00,wind_bannur,wind,78.0,39.1676,39.4762,0.0,86,15.81,10.13,213,78,1007,16.83,75.72,80,5010.43,2333.85,11802.67,50.02
2026-05-13 06:00:00,wind_bannur,wind,78.0,38.3525,38.6053,0.0,34,16.51,10.45,351,45,1008,16.83,75.72,80,5813.82,1908.58,10688.66,50.048
2026-05-13 06:15:00,wind_bannur,wind,78.0,38.5662,39.3598,0.0,93,16.49,10.51,315,70,1015,16.83,75.72,80,6066.34,1643.24,12448.97,50.044
2026-05-13 06:30:00,wind_bannur,wind,78.0,38.3962,38.6,0.0,22,16.87,10.43,133,31,1013,16.83,75.72,80,5299.53,2151.7,11583.47,49.941
2026-05-13 06:45:00,wind_bannur,wind,78.0,37.3186,37.8433,0.0,23,17.2,10.28,76,74,1011,16.83,75.72,80,5335.49,1761.68,11041.21,49.968
2026-05-13 07:00:00,wind_bannur,wind,78.0,37.5187,37.5084,0.0,99,18.07,10.47,153,52,1014,16.83,75.72,80,5712.16,2098.62,10992.48,49.961
2026-05-13 07:15:00,wind_bannur,wind,78.0,36.4307,36.1662,0.0,5,18.92,10.62,217,47,1014,16.83,75.72,80,5630.99,2413.25,10637.89,50.04
2026-05-13 07:30:00,wind_bannur,wind,78.0,36.2274,36.3699,0.0,52,18.57,10.01,342,43,1008,16.83,75.72,80,6857.58,1857.75,9925.9,49.909
2026-05-13 07:45:00,wind_bannur,wind,78.0,35.0389,35.5984,0.0,62,18.6,9.6,184,53,1014,16.83,75.72,80,6301.84,2239.85,10248.08,50.015
2026-05-13 08:00:00,wind_bannur,wind,78.0,34.9169,35.5407,0.0,11,20.6,10.47,196,54,1014,16.83,75.72,80,6485.58,2349.83,9854.63,49.968
2026-05-13 08:15:00,wind_bannur,wind,78.0,33.973,34.4632,0.0,54,20.23,9.92,228,56,1011,16.83,75.72,80,5565.81,1835.91,10094.92,50.076
2026-05-13 08:30:00,wind_bannur,wind,78.0,33.1522,33.2166,0.0,88,20.66,10.09,11,30,1007,16.83,75.72,80,5990.75,1957.84,11007.32,49.916
2026-05-13 08:45:00,wind_bannur,wind,78.0,33.4409,34.0707,0.0,38,20.92,10.18,174,54,1015,16.83,75.72,80,5941.26,1425.24,10836.98,50.011
2026-05-13 09:00:00,wind_bannur,wind,78.0,32.757,33.0812,0.0,37,22.83,10.08,259,47,1015,16.83,75.72,80,6055.97,1756.02,10010.63,50.048
2026-05-13 09:15:00,wind_bannur,wind,78.0,32.1564,32.6995,0.0,0,23.28,9.59,5,62,1010,16.83,75.72,80,6558.24,2212.53,9376.97,49.928
2026-05-13 09:30:00,wind_bannur,wind,78.0,31.2282,31.8005,0.0,31,22.98,9.92,7,32,1014,16.83,75.72,80,5857.49,2288.68,9213.06,49.929
2026-05-13 09:45:00,wind_bannur,wind,78.0,30.8225,31.7766,0.0,24,23.1,9.37,345,35,1010,16.83,75.72,80,7077.71,2499.59,9852.46,49.974
2026-05-13 10:00:00,wind_bannur,wind,78.0,30.4929,30.7037,0.0,37,25.2,9.68,4,45,1005,16.83,75.72,80,6097.83,1669.8,9900.03,50.079
2026-05-13 10:15:00,wind_bannur,wind,78.0,30.9122,31.1771,0.0,62,25.35,9.17,54,59,1011,16.83,75.72,80,5561.43,2212.51,9235.37,50.084
2026-05-13 10:30:00,wind_bannur,wind,78.0,31.5167,32.1186,0.0,48,25.54,9.95,308,43,1007,16.83,75.72,80,5652.36,2536.65,8710.44,50.075
2026-05-13 10:45:00,wind_bannur,wind,78.0,30.5716,31.2258,0.0,95,25.63,9.7,25,43,1007,16.83,75.72,80,6013.18,1928.15,9317.67,50.08
2026-05-13 11:00:00,wind_bannur,wind,78.0,30.8902,30.9027,0.0,7,28.12,9.36,243,68,1008,16.83,75.72,80,6016.66,2692.74,8591.64,50.054
2026-05-13 11:15:00,wind_bannur,wind,78.0,29.4988,30.2944,0.0,36,28.01,8.99,174,54,1013,16.83,75.72,80,5814.43,1801.61,9255.99,50.001
2026-05-13 11:30:00,wind_bannur,wind,78.0,29.4954,30.2895,0.0,82,28.3,8.94,345,40,1011,16.83,75.72,80,6077.04,2333.51,8756.14,50.049
2026-05-13 11:45:00,wind_bannur,wind,78.0,28.7938,29.059,0.0,43,28.03,8.94,7,45,1008,16.83,75.72,80,5927.72,1793.54,8981.59,49.979
2026-05-13 12:00:00,wind_bannur,wind,78.0,28.5301,29.1195,0.0,32,30.53,9.54,243,77,1012,16.83,75.72,80,6217.94,1978.18,8531.45,49.996
2026-05-13 12:15:00,wind_bannur,wind,78.0,26.8977,27.1551,0.0,36,30.35,9.08,58,44,1013,16.83,75.72,80,5420.55,2324.45,9033.76,50.009
2026-05-13 12:30:00,wind_bannur,wind,78.0,26.7448,27.0959,0.0,51,30.23,8.81,99,39,1005,16.83,75.72,80,5507.43,1981.69,8895.11,50.014
2026-05-13 12:45:00,wind_bannur,wind,78.0,27.1343,27.7787,0.0,16,30.14,8.83,216,74,1006,16.83,75.72,80,6099.16,1724.84,9438.26,49.907
2026-05-13 13:00:00,wind_bannur,wind,78.0,26.5861,27.4676,0.0,67,32.61,8.96,333,52,1010,16.83,75.72,80,6808.07,1524.51,10046.57,49.933
2026-05-13 13:15:00,wind_bannur,wind,78.0,27.1294,27.0686,0.0,0,32.2,8.55,241,45,1013,16.83,75.72,80,6999.09,1435.46,9786.57,49.971
2026-05-13 13:30:00,wind_bannur,wind,78.0,25.8992,26.1369,0.0,10,32.16,8.64,197,72,1009,16.83,75.72,80,5596.35,1797.18,8625.08,50.035
2026-05-13 13:45:00,wind_bannur,wind,78.0,26.9816,27.7187,0.0,80,32.39,9.2,156,44,1006,16.83,75.72,80,5966.71,1957.41,9415.9,50.022
2026-05-13 14:00:00,wind_bannur,wind,78.0,26.9317,27.4175,0.0,72,34.51,9.16,29,38,1013,16.83,75.72,80,5715.6,2253.24,9227.92,50.022
2026-05-13 14:15:00,wind_bannur,wind,78.0,27.2914,28.3399,0.0,98,34.42,9.08,182,50,1013,16.83,75.72,80,5883.97,1814.14,8611.24,50.058
2026-05-13 14:30:00,wind_bannur,wind,78.0,27.0579,28.0968,0.0,63,34.11,9.28,86,71,1007,16.83,75.72,80,5672.11,1695.76,9640.26,50.078
2026-05-13 14:45:00,wind_bannur,wind,78.0,26.7393,27.1749,0.0,99,34.56,9.06,308,33,1006,16.83,75.72,80,5515.55,2417.22,8961.37,50.097
2026-05-13 15:00:00,wind_bannur,wind,78.0,26.4742,25.634,0.0,14,35.14,9.15,289,69,1014,16.83,75.72,80,6234.59,1831.94,9588.5,49.971
2026-05-13 15:15:00,wind_bannur,wind,78.0,26.7198,27.1774,0.0,76,34.69,8.44,6,61,1013,16.83,75.72,80,6166.53,2170.34,9408.77,50.058
2026-05-13 15:30:00,wind_bannur,wind,78.0,26.9324,26.7089,0.0,99,34.94,9.03,31,45,1008,16.83,75.72,80,7212.57,2528.82,9926.19,49.995
2026-05-13 15:45:00,wind_bannur,wind,78.0,27.021,26.85,0.0,77,35.37,9.44,93,40,1013,16.83,75.72,80,6705.53,1516.62,9736.24,50.009
2026-05-13 16:00:00,wind_bannur,wind,78.0,26.4087,27.0112,0.0,98,35.5,9.24,250,62,1010,16.83,75.72,80,5515.66,1993.13,9872.37,50.006
2026-05-13 16:15:00,wind_bannur,wind,78.0,27.0329,27.2874,0.0,49,35.07,8.74,356,58,1008,16.83,75.72,80,5706.0,1857.06,9761.27,49.92
2026-05-13 16:30:00,wind_bannur,wind,78.0,26.6809,27.1216,0.0,66,35.02,9.35,248,71,1011,16.83,75.72,80,5695.47,1655.08,10469.28,49.996
2026-05-13 16:45:00,wind_bannur,wind,78.0,26.7272,26.8745,0.0,92,35.81,9.26,195,48,1007,16.83,75.72,80,6068.35,2183.95,9753.7,50.018
2026-05-13 17:00:00,wind_bannur,wind,78.0,27.2453,27.1929,0.0,4,35.48,9.35,74,78,1009,16.83,75.72,80,6116.41,1700.83,10732.07,49.928
2026-05-13 17:15:00,wind_bannur,wind,78.0,27.6752,28.096,0.0,94,34.99,8.61,342,55,1005,16.83,75.72,80,6653.32,2184.98,10383.89,49.988
2026-05-13 17:30:00,wind_bannur,wind,78.0,28.7445,29.6192,0.0,2,34.83,9.04,128,73,1013,16.83,75.72,80,7089.46,2045.96,9983.97,49.968
2026-05-13 17:45:00,wind_bannur,wind,78.0,28.9895,28.6516,0.0,26,35.31,9.02,57,35,1008,16.83,75.72,80,4745.88,2675.05,9589.89,49.928
2026-05-13 18:00:00,wind_bannur,wind,78.0,30.4719,29.7651,0.0,32,34.54,9.47,285,62,1012,16.83,75.72,80,5478.01,2289.69,10111.03,49.976
2026-05-13 18:15:00,wind_bannur,wind,78.0,30.2671,30.2913,0.0,96,33.89,9.87,172,68,1011,16.83,75.72,80,6409.08,1812.71,10398.08,49.979
2026-05-13 18:30:00,wind_bannur,wind,78.0,30.2694,31.1021,0.0,4,33.88,9.82,44,69,1008,16.83,75.72,80,7444.98,2453.91,11937.61,50.028
2026-05-13 18:45:00,wind_bannur,wind,78.0,30.9275,31.3421,0.0,40,33.78,9.25,82,53,1005,16.83,75.72,80,5848.94,2244.61,11510.23,50.068
2026-05-13 19:00:00,wind_bannur,wind,78.0,29.8193,29.0844,0.0,71,32.12,8.92,272,46,1015,16.83,75.72,80,6715.79,1952.51,11121.11,50.081
2026-05-13 19:15:00,wind_bannur,wind,78.0,30.069,30.0893,0.0,98,32.52,8.91,312,35,1005,16.83,75.72,80,6305.06,2563.69,11690.52,50.064
2026-05-13 19:30:00,wind_bannur,wind,78.0,29.773,29.6759,0.0,96,32.36,9.09,282,57,1013,16.83,75.72,80,5602.26,2330.1,11127.47,49.991
2026-05-13 19:45:00,wind_bannur,wind,78.0,29.2585,29.7779,0.0,88,32.1,8.78,150,77,1009,16.83,75.72,80,5937.56,1699.67,11121.85,49.902
2026-05-13 20:00:00,wind_bannur,wind,78.0,29.4059,29.5195,0.0,80,30.16,9.27,140,32,1015,16.83,75.72,80,5317.71,1961.85,11728.75,50.031
2026-05-13 20:15:00,wind_bannur,wind,78.0,29.8482,30.1587,0.0,85,30.43,9.63,99,74,1010,16.83,75.72,80,6232.52,1648.42,12143.68,49.971
2026-05-13 20:30:00,wind_bannur,wind,78.0,29.6675,30.0898,0.0,11,30.43,9.11,214,31,1008,16.83,75.72,80,6128.7,2355.86,11627.76,50.014
2026-05-13 20:45:00,wind_bannur,wind,78.0,29.6988,30.103,0.0,89,30.32,9.34,137,75,1010,16.83,75.72,80,5629.39,2265.53,11777.85,50.014
2026-05-13 21:00:00,wind_bannur,wind,78.0,30.7641,31.4859,0.0,62,27.9,9.35,235,80,1013,16.83,75.72,80,4860.94,1757.01,13298.3,49.991
2026-05-13 21:15:00,wind_bannur,wind,78.0,30.4523,31.2753,0.0,67,28.43,9.38,236,51,1010,16.83,75.72,80,6101.46,1805.79,13473.82,49.962
2026-05-13 21:30:00,wind_bannur,wind,78.0,30.7537,31.0686,0.0,16,28.22,9.6,109,36,1011,16.83,75.72,80,5682.11,2037.9,12137.94,50.071
2026-05-13 21:45:00,wind_bannur,wind,78.0,31.2428,31.506,0.0,63,27.94,9.85,38,51,1008,16.83,75.72,80,6278.69,1561.96,12368.16,50.021
2026-05-13 22:00:00,wind_bannur,wind,78.0,30.8995,30.6892,0.0,81,25.21,9.56,254,80,1012,16.83,75.72,80,5375.58,1767.01,13033.33,50.074
2026-05-13 22:15:00,wind_bannur,wind,78.0,31.2476,32.0013,0.0,74,25.17,9.58,194,67,1009,16.83,75.72,80,5693.08,1779.99,13657.08,49.942
2026-05-13 22:30:00,wind_bannur,wind,78.0,30.3135,30.3659,0.0,76,25.74,9.33,356,71,1015,16.83,75.72,80,5885.28,2079.05,12975.49,49.922
2026-05-13 22:45:00,wind_bannur,wind,78.0,30.3064,30.8131,0.0,34,25.91,9.82,282,39,1009,16.83,75.72,80,5978.87,1977.31,12613.65,49.947
2026-05-13 23:00:00,wind_bannur,wind,78.0,30.8804,30.5822,0.0,77,22.62,9.1,146,63,1015,16.83,75.72,80,5907.08,1869.0,13075.14,49.906
2026-05-13 23:15:00,wind_bannur,wind,78.0,30.2232,30.2171,0.0,19,22.69,9.6,183,43,1014,16.83,75.72,80,6256.0,2035.69,12377.67,50.045
2026-05-13 23:30:00,wind_bannur,wind,78.0,30.7561,30.7994,0.0,83,23.03,9.2,310,30,1009,16.83,75.72,80,6044.36,1918.25,13443.36,49.903
2026-05-13 23:45:00,wind_bannur,wind,78.0,30.8575,30.7341,0.0,27,22.92,9.39,61,61,1005,16.83,75.72,80,6268.9,1541.24,13057.39,49.976
2026-05-14 00:00:00,wind_bannur,wind,78.0,30.922,30.9343,0.0,28,20.36,9.35,93,75,1013,16.83,75.72,80,5135.58,1884.95,13242.01,50.065
2026-05-14 00:15:00,wind_bannur,wind,78.0,30.8791,31.925,0.0,8,20.65,9.35,22,42,1010,16.83,75.72,80,6767.74,1785.91,12931.68,50.01
2026-05-14 00:30:00,wind_bannur,wind,78.0,30.5073,30.1952,0.0,82,20.59,9.08,216,70,1005,16.83,75.72,80,6137.07,2240.13,13598.04,49.958
2026-05-14 00:45:00,wind_bannur,wind,78.0,29.5097,29.7542,0.0,33,20.74,8.86,327,30,1013,16.83,75.72,80,5901.14,2131.23,12873.52,50.095
2026-05-14 01:00:00,wind_bannur,wind,78.0,28.3061,28.7928,0.0,12,18.31,9.14,123,68,1014,16.83,75.72,80,5359.22,2142.51,13235.01,49.983
2026-05-14 01:15:00,wind_bannur,wind,78.0,29.5977,29.694,0.0,29,18.62,9.51,155,40,1008,16.83,75.72,80,5853.66,2108.99,12750.6,50.1
2026-05-14 01:30:00,wind_bannur,wind,78.0,29.0233,29.1979,0.0,15,17.99,9.67,81,50,1012,16.83,75.72,80,6523.87,2062.44,13424.48,50.057
2026-05-14 01:45:00,wind_bannur,wind,78.0,29.081,29.4345,0.0,63,18.14,9.0,126,45,1011,16.83,75.72,80,6202.87,1838.96,12449.37,50.088
2026-05-14 02:00:00,wind_bannur,wind,78.0,30.0866,29.9626,0.0,13,16.87,9.22,155,70,1014,16.83,75.72,80,6108.82,1856.63,12369.89,49.95
2026-05-14 02:15:00,wind_bannur,wind,78.0,29.8878,29.8221,0.0,61,17.17,9.07,151,48,1010,16.83,75.72,80,5147.18,2253.8,13286.52,50.099
2026-05-14 02:30:00,wind_bannur,wind,78.0,30.701,31.121,0.0,23,16.82,9.76,159,43,1015,16.83,75.72,80,5651.45,2209.46,12749.43,49.914
2026-05-14 02:45:00,wind_bannur,wind,78.0,31.8338,32.0808,0.0,25,16.93,9.33,257,65,1012,16.83,75.72,80,5515.85,2567.1,12057.08,49.933
2026-05-14 03:00:00,wind_bannur,wind,78.0,32.0658,31.3606,0.0,14,15.61,9.73,218,76,1014,16.83,75.72,80,6047.83,1683.94,12488.48,50.046
2026-05-14 03:15:00,wind_bannur,wind,78.0,31.5334,31.5295,0.0,5,15.67,9.46,230,77,1013,16.83,75.72,80,5782.88,2082.6,12305.47,50.034
2026-05-14 03:30:00,wind_bannur,wind,78.0,31.5927,32.3193,0.0,68,15.56,9.69,332,50,1011,16.83,75.72,80,6316.16,2388.49,11979.41,50.1
2026-05-14 03:45:00,wind_bannur,wind,78.0,32.0062,32.8084,0.0,12,16.11,9.22,309,54,1008,16.83,75.72,80,5540.21,2330.37,12921.78,49.949
2026-05-14 04:00:00,wind_bannur,wind,78.0,33.2528,33.6751,0.0,12,15.27,10.04,179,67,1012,16.83,75.72,80,5539.42,1541.48,12038.93,50.094
2026-05-14 04:15:00,wind_bannur,wind,78.0,33.0996,33.7958,0.0,33,15.63,9.89,214,62,1011,16.83,75.72,80,5980.68,2571.85,11333.68,49.958
2026-05-14 04:30:00,wind_bannur,wind,78.0,33.983,34.1596,0.0,57,15.34,9.92,274,80,1007,16.83,75.72,80,6199.16,1859.93,11936.7,50.002
2026-05-14 04:45:00,wind_bannur,wind,78.0,32.3757,32.8789,0.0,88,15.16,9.27,153,70,1008,16.83,75.72,80,5439.35,2175.89,11183.0,50.069
2026-05-14 05:00:00,wind_bannur,wind,78.0,31.6049,31.6956,0.0,76,16.23,9.65,306,74,1012,16.83,75.72,80,6706.55,1974.71,10929.05,49.911
2026-05-14 05:15:00,wind_bannur,wind,78.0,30.9323,31.3258,0.0,52,15.92,9.94,85,64,1013,16.83,75.72,80,6378.36,1829.84,11212.48,49.933
2026-05-14 05:30:00,wind_bannur,wind,78.0,31.6871,32.5143,0.0,61,15.81,9.82,309,73,1008,16.83,75.72,80,6418.52,1812.12,12480.36,49.994
2026-05-14 05:45:00,wind_bannur,wind,78.0,32.0169,32.1482,0.0,0,15.36,9.12,94,53,1013,16.83,75.72,80,4545.74,2123.11,11406.8,50.069
2026-05-14 06:00:00,wind_bannur,wind,78.0,31.5986,31.7684,0.0,52,16.46,9.81,329,32,1015,16.83,75.72,80,5569.11,2086.05,10914.03,49.992
2026-05-14 06:15:00,wind_bannur,wind,78.0,31.3783,32.5815,0.0,42,16.95,9.45,262,30,1012,16.83,75.72,80,5668.25,2536.31,10511.32,49.971
2026-05-14 06:30:00,wind_bannur,wind,78.0,30.7548,30.8696,0.0,87,16.46,9.3,70,39,1012,16.83,75.72,80,5978.26,1823.25,10503.47,49.996
2026-05-14 06:45:00,wind_bannur,wind,78.0,31.7521,31.9144,0.0,90,17.08,9.47,210,48,1006,16.83,75.72,80,5950.23,1659.13,11333.51,50.074
2026-05-14 07:00:00,wind_bannur,wind,78.0,31.7754,32.2586,0.0,38,18.23,9.45,282,48,1009,16.83,75.72,80,5013.69,1952.02,10364.08,49.994
2026-05-14 07:15:00,wind_bannur,wind,78.0,31.9089,32.1515,0.0,40,18.46,9.61,332,39,1006,16.83,75.72,80,4849.59,1672.48,10613.09,49.906
2026-05-14 07:30:00,wind_bannur,wind,78.0,32.114,33.2877,0.0,100,18.6,9.22,104,75,1005,16.83,75.72,80,6595.61,2122.09,9729.42,50.024
2026-05-14 07:45:00,wind_bannur,wind,78.0,32.0381,32.4825,0.0,47,18.76,9.52,131,68,1014,16.83,75.72,80,6417.52,2059.04,10767.99,50.032
2026-05-14 08:00:00,wind_bannur,wind,78.0,31.5188,31.9384,0.0,0,20.11,9.62,51,53,1008,16.83,75.72,80,5706.4,1840.97,9603.38,50.051
2026-05-14 08:15:00,wind_bannur,wind,78.0,30.6526,30.8247,0.0,53,20.82,9.31,72,74,1012,16.83,75.72,80,5688.77,1659.39,9786.0,50.062
2026-05-14 08:30:00,wind_bannur,wind,78.0,30.8684,31.1049,0.0,22,20.83,9.06,349,61,1007,16.83,75.72,80,6495.38,1540.86,9579.94,49.996
2026-05-14 08:45:00,wind_bannur,wind,78.0,30.6317,30.8134,0.0,88,20.04,9.49,343,60,1007,16.83,75.72,80,5746.68,2415.46,9685.04,49.967
2026-05-14 09:00:00,wind_bannur,wind,78.0,30.8971,31.2668,0.0,66,23.23,9.55,26,53,1005,16.83,75.72,80,5775.98,2717.33,10567.91,49.942
2026-05-14 09:15:00,wind_bannur,wind,78.0,31.4123,31.5195,0.0,66,22.87,10.0,72,62,1007,16.83,75.72,80,6378.96,2250.84,9609.51,50.069
2026-05-14 09:30:00,wind_bannur,wind,78.0,30.9164,30.0713,0.0,84,23.02,9.58,178,73,1006,16.83,75.72,80,6011.43,2065.82,10144.4,50.012
2026-05-14 09:45:00,wind_bannur,wind,78.0,30.2825,31.1181,0.0,8,22.51,9.51,275,46,1009,16.83,75.72,80,6532.64,2410.75,9340.6,50.036
2026-05-14 10:00:00,wind_bannur,wind,78.0,30.4889,31.1954,0.0,4,25.19,9.46,113,49,1013,16.83,75.72,80,6764.89,1796.95,8678.68,49.907
2026-05-14 10:15:00,wind_bannur,wind,78.0,30.5557,30.9127,0.0,53,25.22,9.35,147,73,1005,16.83,75.72,80,5121.25,1834.6,8969.11,50.016
2026-05-14 10:30:00,wind_bannur,wind,78.0,31.4793,32.0899,0.0,31,25.96,9.33,316,57,1013,16.83,75.72,80,5862.23,1858.35,8927.26,49.941
2026-05-14 10:45:00,wind_bannur,wind,78.0,30.9815,30.9448,0.0,42,25.9,9.32,308,42,1015,16.83,75.72,80,6303.23,1264.2,8903.31,50.075
2026-05-14 11:00:00,wind_bannur,wind,78.0,30.6999,30.9299,0.0,31,28.45,9.29,232,48,1013,16.83,75.72,80,6036.38,2061.93,8586.9,50.009
2026-05-14 11:15:00,wind_bannur,wind,78.0,30.888,31.0675,0.0,92,28.2,9.25,236,60,1010,16.83,75.72,80,5813.04,2105.37,9489.07,49.916
2026-05-14 11:30:00,wind_bannur,wind,78.0,30.359,31.0722,0.0,69,28.38,9.45,0,61,1015,16.83,75.72,80,5782.16,1645.02,8935.76,50.047
2026-05-14 11:45:00,wind_bannur,wind,78.0,30.6399,30.6132,0.0,66,27.62,9.87,343,75,1008,16.83,75.72,80,6868.48,1946.18,8725.12,49.978
2026-05-14 12:00:00,wind_bannur,wind,78.0,29.9301,29.9096,0.0,36,30.81,9.54,152,65,1014,16.83,75.72,80,5827.07,2078.96,8734.03,49.943
2026-05-14 12:15:00,wind_bannur,wind,78.0,29.9728,29.6608,0.0,88,30.26,9.77,228,80,1014,16.83,75.72,80,7049.35,1675.97,8549.1,49.945
2026-05-14 12:30:00,wind_bannur,wind,78.0,30.6196,31.0086,0.0,38,30.38,9.09,234,42,1014,16.83,75.72,80,6574.18,1968.48,9466.58,49.911
2026-05-14 12:45:00,wind_bannur,wind,78.0,30.713,31.0305,0.0,73,30.91,9.61,275,35,1005,16.83,75.72,80,5676.69,2138.43,8090.49,49.956
2026-05-14 13:00:00,wind_bannur,wind,78.0,29.773,30.4807,0.0,84,32.96,8.88,11,48,1014,16.83,75.72,80,5887.77,2137.64,8894.2,49.951
2026-05-14 13:15:00,wind_bannur,wind,78.0,30.5922,30.6519,0.0,99,32.56,9.81,238,50,1014,16.83,75.72,80,6493.14,2033.17,9328.3,49.92
2026-05-14 13:30:00,wind_bannur,wind,78.0,30.5078,30.9183,0.0,55,32.21,9.42,93,42,1015,16.83,75.72,80,6336.88,1994.72,9358.07,49.991
2026-05-14 13:45:00,wind_bannur,wind,78.0,30.567,30.4132,0.0,68,32.48,9.21,6,65,1008,16.83,75.72,80,6305.58,2218.59,9186.47,49.904
2026-05-14 14:00:00,wind_bannur,wind,78.0,29.8667,30.2431,0.0,8,34.59,9.29,222,63,1005,16.83,75.72,80,6080.66,1815.81,8766.34,49.944
2026-05-14 14:15:00,wind_bannur,wind,78.0,30.8838,31.333,0.0,21,33.8,9.05,23,31,1007,16.83,75.72,80,6645.16,1933.76,9214.3,50.057
2026-05-14 14:30:00,wind_bannur,wind,78.0,31.2254,31.884,0.0,58,33.79,9.74,77,56,1012,16.83,75.72,80,6793.59,2015.41,9737.53,50.015
2026-05-14 14:45:00,wind_bannur,wind,78.0,31.3238,31.1567,0.0,36,34.61,9.27,270,59,1012,16.83,75.72,80,5384.79,1873.29,8845.22,50.088
2026-05-14 15:00:00,wind_bannur,wind,78.0,31.5878,31.4713,0.0,92,35.64,9.27,170,79,1010,16.83,75.72,80,6398.75,2327.24,9950.93,49.924
2026-05-14 15:15:00,wind_bannur,wind,78.0,31.1445,31.5498,0.0,71,35.65,9.46,261,31,1011,16.83,75.72,80,5808.06,1609.49,9903.9,49.992
2026-05-14 15:30:00,wind_bannur,wind,78.0,32.3306,32.4435,0.0,66,34.98,9.39,212,72,1010,16.83,75.72,80,5055.04,1732.57,10456.18,49.978
2026-05-14 15:45:00,wind_bannur,wind,78.0,31.8802,32.1585,0.0,11,35.16,9.72,192,54,1007,16.83,75.72,80,5384.5,2864.2,8941.42,50.026
2026-05-14 16:00:00,wind_bannur,wind,78.0,32.9277,33.2806,0.0,44,35.28,9.91,206,50,1014,16.83,75.72,80,6069.66,2220.33,9720.56,49.93
2026-05-14 16:15:00,wind_bannur,wind,78.0,32.7357,32.4518,0.0,27,35.26,9.46,153,50,1007,16.83,75.72,80,6209.42,2573.24,9796.72,49.951
2026-05-14 16:30:00,wind_bannur,wind,78.0,33.7534,33.8518,0.0,5,35.87,9.95,64,32,1007,16.83,75.72,80,5867.73,2277.4,10477.37,49.952
2026-05-14 16:45:00,wind_bannur,wind,78.0,33.7862,34.3869,0.0,49,35.39,9.57,8,44,1012,16.83,75.72,80,6378.83,2423.35,10471.45,49.96
2026-05-14 17:00:00,wind_bannur,wind,78.0,33.7985,33.6841,0.0,50,34.7,9.76,225,74,1008,16.83,75.72,80,5985.6,1901.12,10718.45,50.038
2026-05-14 17:15:00,wind_bannur,wind,78.0,34.168,34.3876,0.0,48,35.29,10.29,240,42,1010,16.83,75.72,80,6749.05,1915.79,12037.25,50.06
