timestamp,plant_id,temperature_c,wind_speed_ms,wind_speed_80m,wind_speed_120m,wind_direction_deg,humidity_pct
2022-09-11 17:00:00,7,28.89,10.387,10.387,11.013,50.3,83.97
2022-09-11 17:00:00,8,27.49,8.041,8.041,8.446,54.3,81.25
2022-09-11 17:30:00,1,31.52,8.31,8.31,8.739,28.7,84.25
2022-09-11 17:30:00,2,28.5,6.497,6.497,6.893,31.4,85.38
2022-09-11 17:30:00,3,29.38,8.221,8.221,8.576,30.0,81.78
2022-09-11 17:30:00,4,29.4,7.998,7.998,8.371,35.0,82.46
2022-09-11 17:30:00,5,31.75,8.66,8.66,9.144,43.2,81.18
2022-09-11 17:30:00,6,26.43,9.829,9.829,10.555,32.1,79.05
2022-09-11 17:30:00,7,27.32,9.819,9.819,10.71,27.8,76.69
2022-09-11 17:30:00,8,26.48,10.559,10.559,11.13,38.1,78.82
2022-09-11 18:00:00,1,30.82,7.195,7.195,7.407,63.3,77.02
2022-09-11 18:00:00,2,28.03,10.155,10.155,10.8,53.0,82.2
2022-09-11 18:00:00,3,29.54,7.25,7.25,7.564,59.3,83.85
2022-09-11 18:00:00,4,28.15,7.817,7.817,8.52,60.8,83.66
2022-09-11 18:00:00,5,32.28,8.571,8.571,9.263,66.9,85.35
2022-09-11 18:00:00,6,26.23,8.992,8.992,9.319,53.4,74.21
2022-09-11 18:00:00,7,27.69,5.967,5.967,6.148,56.8,86.72
2022-09-11 18:00:00,8,25.73,10.445,10.445,10.954,59.8,85.95
2022-09-11 18:30:00,1,30.29,7.641,7.641,8.243,72.4,79.08
2022-09-11 18:30:00,2,26.22,7.434,7.434,7.742,71.3,83.3
2022-09-11 18:30:00,3,28.01,8.165,8.165,8.442,76.1,81.06
2022-09-11 18:30:00,4,28.88,7.989,7.989,8.803,77.0,80.62
2022-09-11 18:30:00,5,30.6,5.891,5.891,6.313,77.3,81.42
2022-09-11 18:30:00,6,25.58,9.941,9.941,11.31,73.0,73.94
2022-09-11 18:30:00,7,25.94,7.321,7.321,7.889,76.9,83.79
2022-09-11 18:30:00,8,24.74,8.993,8.993,9.318,70.4,80.89
2022-09-11 19:00:00,1,29.15,9.769,9.769,10.168,63.3,84.48
2022-09-11 19:00:00,2,25.97,7.529,7.529,7.844,72.5,86.38
2022-09-11 19:00:00,3,28.94,9.424,9.424,9.837,70.2,74.43
2022-09-11 19:00:00,4,26.6,8.778,8.778,9.531,74.6,82.6
2022-09-11 19:00:00,5,29.92,10.49,10.49,11.202,78.7,86.27
2022-09-11 19:00:00,6,24.02,11.982,11.982,12.363,66.2,83.44
2022-09-11 19:00:00,7,25.05,5.672,5.672,5.695,58.3,82.32
2022-09-11 19:00:00,8,24.47,11.856,11.856,12.492,65.2,79.78
2022-09-11 19:30:00,1,27.99,7.259,7.259,7.498,88.9,80.05
2022-09-11 19:30:00,2,26.14,9.004,9.004,9.709,79.6,81.19
2022-09-11 19:30:00,3,25.66,8.916,8.916,10.193,86.4,80.61
2022-09-11 19:30:00,4,25.96,6.81,6.81,6.985,89.7,83.99
2022-09-11 19:30:00,5,29.6,9.108,9.108,9.406,102.4,78.14
2022-09-11 19:30:00,6,25.14,7.548,7.548,8.144,73.4,82.22
2022-09-11 19:30:00,7,26.1,9.897,9.897,10.168,79.5,76.7
2022-09-11 19:30:00,8,24.14,8.078,8.078,8.488,86.1,80.2
2022-09-11 20:00:00,1,28.36,7.754,7.754,8.077,89.1,84.53
2022-09-11 20:00:00,2,24.62,9.157,9.157,9.774,86.0,90.26
2022-09-11 20:00:00,3,24.97,7.397,7.397,8.018,89.5,77.13
2022-09-11 20:00:00,4,25.93,7.307,7.307,7.735,94.4,81.92
2022-09-11 20:00:00,5,27.61,8.508,8.508,9.053,99.3,79.65
2022-09-11 20:00:00,6,23.6,9.813,9.813,10.469,94.6,84.88
2022-09-11 20:00:00,7,24.61,6.511,6.511,7.007,88.3,78.02
2022-09-11 20:00:00,8,21.62,7.057,7.057,7.495,93.3,84.23
2022-09-11 20:30:00,1,26.43,9.732,9.732,10.464,81.6,85.25
2022-09-11 20:30:00,2,24.6,9.611,9.611,10.147,77.9,83.35
2022-09-11 20:30:00,3,25.23,7.797,7.797,8.066,84.2,76.8
2022-09-11 20:30:00,4,23.82,7.682,7.682,8.582,81.8,80.45
2022-09-11 20:30:00,5,27.31,8.328,8.328,8.687,102.5,80.76
2022-09-11 20:30:00,6,23.0,6.65,6.65,7.104,76.2,76.81
2022-09-11 20:30:00,7,22.02,7.295,7.295,7.663,80.5,81.72
2022-09-11 20:30:00,8,21.25,8.198,8.198,8.502,86.3,86.45
2022-09-11 21:00:00,1,26.47,8.0,8.0,8.717,57.2,81.72
2022-09-11 21:00:00,2,23.56,6.626,6.626,7.109,48.0,81.81
2022-09-11 21:00:00,3,25.02,8.616,8.616,9.132,64.9,81.12
2022-09-11 21:00:00,4,24.31,6.732,6.732,6.951,51.3,86.57
2022-09-11 21:00:00,5,26.77,8.484,8.484,8.858,70.4,80.64
2022-09-11 21:00:00,6,22.84,7.801,7.801,8.556,50.7,75.91
2022-09-11 21:00:00,7,22.21,6.612,6.612,6.95,43.2,78.61
2022-09-11 21:00:00,8,21.01,8.816,8.816,9.411,56.4,84.01
2022-09-11 21:30:00,1,25.3,6.307,6.307,6.584,60.0,83.24
2022-09-11 21:30:00,2,22.39,6.796,6.796,7.281,53.5,80.86
2022-09-11 21:30:00,3,25.09,6.178,6.178,6.864,66.2,89.17
2022-09-11 21:30:00,4,24.87,5.811,5.811,6.037,63.0,81.14
2022-09-11 21:30:00,5,24.74,5.184,5.184,5.577,63.4,82.87
2022-09-11 21:30:00,6,22.31,7.166,7.166,7.828,65.4,80.63
2022-09-11 21:30:00,7,23.18,8.437,8.437,8.97,58.1,80.44
2022-09-11 21:30:00,8,21.64,8.364,8.364,8.791,69.1,82.24
2022-09-11 22:00:00,1,24.94,4.717,4.717,5.002,85.9,81.74
2022-09-11 22:00:00,2,22.4,8.385,8.385,8.989,88.2,85.5
2022-09-11 22:00:00,3,24.42,9.16,9.16,9.633,91.2,78.91
2022-09-11 22:00:00,4,23.48,8.019,8.019,8.486,95.6,78.05
2022-09-11 22:00:00,5,25.84,7.902,7.902,8.47,106.7,85.23
2022-09-11 22:00:00,6,19.99,7.871,7.871,8.62,94.8,76.25
2022-09-11 22:00:00,7,22.66,6.429,6.429,6.943,96.1,79.17
2022-09-11 22:00:00,8,20.5,7.767,7.767,8.293,106.0,80.92
2022-09-11 22:30:00,1,25.01,7.727,7.727,8.211,96.6,81.61
2022-09-11 22:30:00,2,21.37,6.279,6.279,6.559,87.6,85.13
2022-09-11 22:30:00,3,23.13,8.392,8.392,9.037,98.9,80.29
2022-09-11 22:30:00,4,23.7,9.207,9.207,9.972,96.7,85.48
2022-09-11 22:30:00,5,25.89,6.618,6.618,7.11,112.7,84.39
2022-09-11 22:30:00,6,19.97,7.844,7.844,8.651,90.1,79.9
2022-09-11 22:30:00,7,21.48,7.864,7.864,8.504,90.6,83.4
2022-09-11 22:30:00,8,20.69,6.354,6.354,6.54,106.6,80.79
2022-09-11 23:00:00,1,25.92,7.711,7.711,8.536,95.2,83.72
2022-09-11 23:00:00,2,21.89,9.356,9.356,9.901,73.8,77.22
2022-09-11 23:00:00,3,23.96,8.068,8.068,8.825,81.4,79.58
2022-09-11 23:00:00,4,22.48,7.914,7.914,8.443,88.9,86.74
2022-09-11 23:00:00,5,25.92,8.1,8.1,8.755,87.6,78.09
2022-09-11 23:00:00,6,17.89,6.977,6.977,7.078,77.1,79.25
2022-09-11 23:00:00,7,22.09,7.168,7.168,7.719,83.8,82.26
2022-09-11 23:00:00,8,20.06,6.328,6.328,6.228,76.3,80.64
2022-09-11 23:30:00,1,24.74,6.737,6.737,7.154,101.0,79.94
2022-09-11 23:30:00,2,22.92,7.757,7.757,7.932,81.0,89.55
2022-09-11 23:30:00,3,23.23,5.337,5.337,5.505,99.5,82.35
2022-09-11 23:30:00,4,23.67,7.224,7.224,7.639,90.3,82.55
2022-09-11 23:30:00,5,27.0,6.406,6.406,6.479,103.5,80.14
2022-09-11 23:30:00,6,19.44,7.833,7.833,8.206,93.4,74.54
2022-09-11 23:30:00,7,22.28,7.746,7.746,8.097,92.9,79.12
2022-09-11 23:30:00,8,19.68,6.536,6.536,6.869,94.0,79.21
2022-09-12 00:00:00,1,24.79,8.284,8.284,8.825,84.1,77.39
2022-09-12 00:00:00,2,20.83,8.312,8.312,8.742,66.7,85.85
2022-09-12 00:00:00,3,23.27,7.493,7.493,8.055,86.3,79.38
2022-09-12 00:00:00,4,22.79,7.007,7.007,8.054,93.8,85.28
2022-09-12 00:00:00,5,26.69,7.625,7.625,8.099,94.0,80.04
2022-09-12 00:00:00,6,19.71,8.314,8.314,9.085,83.3,77.02
2022-09-12 00:00:00,7,19.79,7.56,7.56,8.022,73.3,84.39
2022-09-12 00:00:00,8,18.68,7.235,7.235,7.962,83.1,84.48
2022-09-12 00:30:00,1,23.98,7.625,7.625,7.667,113.6,81.62
2022-09-12 00:30:00,2,22.61,8.094,8.094,8.332,100.7,82.7
2022-09-12 00:30:00,3,22.8,7.681,7.681,8.374,108.3,75.68
2022-09-12 00:30:00,4,23.28,4.651,4.651,5.028,105.0,83.42
2022-09-12 00:30:00,5,24.66,9.441,9.441,10.103,122.0,78.9
2022-09-12 00:30:00,6,20.06,6.433,6.433,6.62,106.9,74.05
2022-09-12 00:30:00,7,20.87,7.482,7.482,7.49,108.3,86.39
2022-09-12 00:30:00,8,21.49,7.332,7.332,7.524,107.9,76.36
2022-09-12 01:00:00,1,24.26,8.474,8.474,9.141,119.3,77.08
2022-09-12 01:00:00,2,21.39,7.885,7.885,7.855,129.5,81.76
2022-09-12 01:00:00,3,24.37,7.475,7.475,7.832,122.8,83.83
2022-09-12 01:00:00,4,23.06,8.93,8.93,9.252,138.5,78.27
2022-09-12 01:00:00,5,25.32,5.812,5.812,6.649,136.9,83.08
2022-09-12 01:00:00,6,20.15,6.197,6.197,6.495,127.4,81.86
2022-09-12 01:00:00,7,20.45,7.94,7.94,8.639,127.3,83.37
2022-09-12 01:00:00,8,18.81,7.607,7.607,7.983,125.9,81.41
2022-09-12 01:30:00,1,26.09,6.505,6.505,7.053,54.8,79.64
2022-09-12 01:30:00,2,21.53,7.448,7.448,7.463,60.9,89.25
2022-09-12 01:30:00,3,21.99,6.364,6.364,6.614,74.6,79.79
2022-09-12 01:30:00,4,22.66,8.435,8.435,8.651,67.7,85.36
2022-09-12 01:30:00,5,25.55,7.248,7.248,7.471,82.3,80.94
2022-09-12 01:30:00,6,22.31,5.627,5.627,5.642,59.6,79.73
2022-09-12 01:30:00,7,21.21,8.054,8.054,8.589,55.8,87.91
2022-09-12 01:30:00,8,20.5,7.024,7.024,7.669,66.4,82.41
2022-09-12 02:00:00,1,24.97,9.982,9.982,10.456,89.5,83.36
2022-09-12 02:00:00,2,22.94,7.883,7.883,8.226,82.3,85.86
2022-09-12 02:00:00,3,22.9,7.973,7.973,8.282,93.3,80.07
2022-09-12 02:00:00,4,23.1,5.215,5.215,5.186,96.3,80.32
2022-09-12 02:00:00,5,26.8,7.438,7.438,7.811,111.4,81.16
2022-09-12 02:00:00,6,20.6,6.975,6.975,7.313,77.8,81.32
2022-09-12 02:00:00,7,21.92,8.093,8.093,8.358,84.3,79.6
2022-09-12 02:00:00,8,19.96,7.728,7.728,7.911,97.0,76.34
2022-09-12 02:30:00,1,24.53,7.276,7.276,7.874,24.9,81.07
2022-09-12 02:30:00,2,22.09,4.557,4.557,4.824,16.0,91.47
2022-09-12 02:30:00,3,25.79,6.636,6.636,7.057,33.8,80.41
2022-09-12 02:30:00,4,25.3,8.2,8.2,8.622,24.8,81.03
2022-09-12 02:30:00,5,25.99,5.409,5.409,5.676,24.2,81.25
2022-09-12 02:30:00,6,20.15,8.719,8.719,9.192,8.4,79.27
2022-09-12 02:30:00,7,23.06,6.302,6.302,6.888,20.6,84.88
2022-09-12 02:30:00,8,21.58,8.489,8.489,9.021,34.2,83.27
2022-09-12 03:00:00,1,26.12,7.105,7.105,7.646,78.1,81.05
2022-09-12 03:00:00,2,23.08,7.162,7.162,7.35,56.2,76.43
2022-09-12 03:00:00,3,24.82,7.194,7.194,7.508,74.4,77.52
2022-09-12 03:00:00,4,24.52,7.448,7.448,7.988,77.9,80.12
2022-09-12 03:00:00,5,26.57,7.942,7.942,8.498,87.5,79.07
2022-09-12 03:00:00,6,20.08,5.861,5.861,5.959,61.7,74.45
2022-09-12 03:00:00,7,21.8,8.83,8.83,9.246,56.2,84.31
2022-09-12 03:00:00,8,21.37,7.975,7.975,7.98,68.8,78.21
2022-09-12 03:30:00,1,26.4,9.078,9.078,9.995,85.6,86.5
2022-09-12 03:30:00,2,23.65,7.635,7.635,8.105,74.9,86.05
2022-09-12 03:30:00,3,26.37,8.958,8.958,9.486,85.5,76.08
2022-09-12 03:30:00,4,24.86,8.741,8.741,9.316,80.1,79.78
2022-09-12 03:30:00,5,27.92,6.495,6.495,6.876,100.2,83.46
2022-09-12 03:30:00,6,20.75,6.199,6.199,6.434,88.3,77.84
2022-09-12 03:30:00,7,22.71,7.139,7.139,7.728,81.7,79.75
2022-09-12 03:30:00,8,22.38,8.563,8.563,9.119,89.0,81.39
2022-09-12 04:00:00,1,27.13,7.894,7.894,8.505,25.6,79.44
2022-09-12 04:00:00,2,26.36,8.555,8.555,8.921,36.5,84.46
2022-09-12 04:00:00,3,24.34,7.181,7.181,7.999,31.7,82.74
2022-09-12 04:00:00,4,27.17,6.553,6.553,6.981,38.2,80.36
2022-09-12 04:00:00,5,28.11,8.266,8.266,9.009,50.4,80.05
2022-09-12 04:00:00,6,21.63,8.196,8.196,8.683,30.7,75.01
2022-09-12 04:00:00,7,23.47,7.488,7.488,7.766,44.0,77.13
2022-09-12 04:00:00,8,23.32,10.595,10.595,11.597,29.7,77.95
2022-09-12 04:30:00,1,27.98,9.281,9.281,9.774,109.8,78.83
2022-09-12 04:30:00,2,24.22,8.026,8.026,8.533,101.7,79.04
2022-09-12 04:30:00,3,27.15,8.121,8.121,8.551,104.7,79.02
2022-09-12 04:30:00,4,25.98,7.228,7.228,7.309,101.3,83.57
2022-09-12 04:30:00,5,29.54,9.37,9.37,10.035,119.9,79.83
2022-09-12 04:30:00,6,23.22,7.58,7.58,7.91,102.9,77.91
2022-09-12 04:30:00,7,25.01,8.237,8.237,8.539,102.2,83.5
2022-09-12 04:30:00,8,23.75,10.576,10.576,10.982,103.3,86.24
2022-09-12 05:00:00,1,29.46,9.066,9.066,9.665,72.5,79.82
2022-09-12 05:00:00,2,28.15,9.279,9.279,9.68,63.4,85.01
2022-09-12 05:00:00,3,26.66,8.201,8.201,9.027,66.2,79.04
2022-09-12 05:00:00,4,26.64,9.795,9.795,10.569,68.8,84.99
2022-09-12 05:00:00,5,29.37,10.629,10.629,11.262,69.6,80.85
2022-09-12 05:00:00,6,23.75,7.823,7.823,8.2,66.7,78.54
2022-09-12 05:00:00,7,27.6,8.165,8.165,8.649,65.5,79.85
2022-09-12 05:00:00,8,25.02,9.615,9.615,10.274,70.1,81.77
2022-09-12 05:30:00,1,28.66,8.49,8.49,8.997,87.6,83.09
2022-09-12 05:30:00,2,27.48,13.957,13.957,14.778,87.8,88.01
2022-09-12 05:30:00,3,27.3,8.623,8.623,9.138,98.0,83.52
2022-09-12 05:30:00,4,27.5,10.01,10.01,10.238,95.9,78.63
2022-09-12 05:30:00,5,29.24,6.811,6.811,7.22,95.7,78.27
2022-09-12 05:30:00,6,25.48,9.461,9.461,9.974,88.2,76.62
2022-09-12 05:30:00,7,26.68,8.559,8.559,8.753,90.8,85.3
2022-09-12 05:30:00,8,24.98,8.636,8.636,9.078,89.8,80.76
2022-09-12 06:00:00,1,30.41,9.347,9.347,9.959,23.6,80.93
2022-09-12 06:00:00,2,28.74,8.286,8.286,8.752,10.3,86.03
2022-09-12 06:00:00,3,28.96,9.371,9.371,9.872,21.6,77.08
2022-09-12 06:00:00,4,29.09,8.213,8.213,8.537,19.4,80.8
2022-09-12 06:00:00,5,30.88,8.035,8.035,8.145,30.4,82.9
2022-09-12 06:00:00,6,25.09,9.727,9.727,10.138,24.6,74.73
2022-09-12 06:00:00,7,26.13,9.082,9.082,9.714,16.8,84.53
2022-09-12 06:00:00,8,25.63,9.637,9.637,10.04,21.3,82.36
2022-09-12 06:30:00,1,32.52,9.024,9.024,9.516,52.2,79.27
2022-09-12 06:30:00,2,28.89,8.753,8.753,9.464,33.0,86.07
2022-09-12 06:30:00,3,29.7,9.491,9.491,10.176,57.2,80.67
2022-09-12 06:30:00,4,28.92,8.405,8.405,9.088,59.2,86.98
2022-09-12 06:30:00,5,32.03,8.12,8.12,8.574,66.3,78.94
2022-09-12 06:30:00,6,25.6,9.527,9.527,10.37,46.2,76.73
2022-09-12 06:30:00,7,26.63,10.984,10.984,11.598,40.3,85.86
2022-09-12 06:30:00,8,27.26,7.795,7.795,8.135,51.4,84.39
2022-09-12 07:00:00,1,32.11,9.26,9.26,10.048,95.9,85.01
2022-09-12 07:00:00,2,30.25,9.037,9.037,9.675,88.6,84.41
2022-09-12 07:00:00,3,29.33,10.359,10.359,10.775,104.2,81.77
2022-09-12 07:00:00,4,29.76,8.126,8.126,8.639,97.5,81.35
2022-09-12 07:00:00,5,32.66,8.849,8.849,9.598,101.0,78.38
2022-09-12 07:00:00,6,27.08,9.941,9.941,10.169,90.3,81.24
2022-09-12 07:00:00,7,29.01,8.242,8.242,8.729,93.6,81.6
2022-09-12 07:00:00,8,27.56,9.694,9.694,10.183,98.7,81.1
2022-09-12 07:30:00,1,31.71,8.007,8.007,8.612,86.7,75.28
2022-09-12 07:30:00,2,30.38,10.821,10.821,11.077,61.4,85.36
2022-09-12 07:30:00,3,31.81,6.755,6.755,7.233,68.1,81.96
2022-09-12 07:30:00,4,31.49,9.371,9.371,10.309,79.8,78.7
2022-09-12 07:30:00,5,32.33,9.365,9.365,10.043,78.3,77.75
2022-09-12 07:30:00,6,29.44,9.41,9.41,9.944,70.1,78.64
2022-09-12 07:30:00,7,29.63,11.359,11.359,11.716,70.1,80.22
2022-09-12 07:30:00,8,29.35,10.252,10.252,10.913,66.4,79.94
2022-09-12 08:00:00,1,33.1,7.998,7.998,8.392,85.3,79.47
2022-09-12 08:00:00,2,30.51,8.849,8.849,9.393,79.5,82.44
2022-09-12 08:00:00,3,33.97,9.173,9.173,9.78,86.0,80.05
2022-09-12 08:00:00,4,31.65,9.26,9.26,9.548,73.2,82.49
2022-09-12 08:00:00,5,33.64,9.841,9.841,10.668,90.3,81.83
2022-09-12 08:00:00,6,30.1,8.436,8.436,9.264,80.6,79.02
2022-09-12 08:00:00,7,29.74,9.364,9.364,9.803,74.2,83.77
2022-09-12 08:00:00,8,28.22,11.235,11.235,12.069,80.3,78.6
2022-09-12 08:30:00,1,33.36,6.711,6.711,7.425,75.5,79.05
2022-09-12 08:30:00,2,31.2,11.127,11.127,12.034,69.1,85.36
2022-09-12 08:30:00,3,33.57,9.179,9.179,9.937,85.9,78.79
2022-09-12 08:30:00,4,32.57,8.85,8.85,9.378,84.9,81.98
2022-09-12 08:30:00,5,33.47,8.623,8.623,9.565,95.4,79.44
2022-09-12 08:30:00,6,30.52,9.691,9.691,10.151,77.1,83.64
2022-09-12 08:30:00,7,29.82,11.291,11.291,12.052,81.6,90.17
2022-09-12 08:30:00,8,29.59,12.332,12.332,13.015,85.5,80.44
2022-09-12 09:00:00,1,34.17,11.119,11.119,12.24,77.1,77.49
2022-09-12 09:00:00,2,31.91,11.874,11.874,12.717,72.3,87.8
2022-09-12 09:00:00,3,33.33,10.299,10.299,10.946,81.2,83.95
2022-09-12 09:00:00,4,32.46,9.79,9.79,10.396,78.7,78.43
2022-09-12 09:00:00,5,36.37,9.06,9.06,9.347,84.0,76.93
2022-09-12 09:00:00,6,29.91,9.977,9.977,10.531,67.3,82.01
2022-09-12 09:00:00,7,31.58,11.436,11.436,12.096,66.6,78.12
2022-09-12 09:00:00,8,30.24,10.076,10.076,10.596,73.8,79.11
2022-09-12 09:30:00,1,35.6,10.195,10.195,10.668,123.6,85.3
2022-09-12 09:30:00,2,31.05,6.945,6.945,7.497,114.1,81.33
2022-09-12 09:30:00,3,34.14,10.051,10.051,10.429,124.4,81.16
2022-09-12 09:30:00,4,35.2,10.415,10.415,11.275,118.1,83.37
2022-09-12 09:30:00,5,36.33,11.237,11.237,12.13,132.2,88.91
2022-09-12 09:30:00,6,30.58,14.196,14.196,14.994,119.2,78.38
2022-09-12 09:30:00,7,32.02,10.337,10.337,11.309,123.2,84.78
2022-09-12 09:30:00,8,31.27,9.122,9.122,9.52,121.0,79.01
2022-09-12 10:00:00,1,35.29,9.877,9.877,10.687,84.7,84.36
2022-09-12 10:00:00,2,33.87,8.719,8.719,9.311,76.8,81.85
2022-09-12 10:00:00,3,33.3,10.311,10.311,10.808,83.1,83.52
2022-09-12 10:00:00,4,34.93,10.521,10.521,11.424,80.0,79.46
2022-09-12 10:00:00,5,36.42,8.947,8.947,9.72,85.7,84.11
2022-09-12 10:00:00,6,29.87,9.172,9.172,9.605,79.3,78.6
2022-09-12 10:00:00,7,34.22,10.292,10.292,11.007,86.3,83.32
2022-09-12 10:00:00,8,31.63,9.754,9.754,10.317,82.7,77.66
2022-09-12 10:30:00,1,35.46,10.871,10.871,11.646,92.6,84.49
2022-09-12 10:30:00,2,31.22,9.993,9.993,11.016,76.1,81.33
2022-09-12 10:30:00,3,35.04,11.018,11.018,11.831,100.9,81.34
2022-09-12 10:30:00,4,34.74,10.396,10.396,10.885,80.2,85.49
2022-09-12 10:30:00,5,37.33,7.777,7.777,8.362,97.0,79.77
2022-09-12 10:30:00,6,31.26,9.23,9.23,9.686,85.2,77.46
2022-09-12 10:30:00,7,32.03,11.095,11.095,11.713,92.6,84.27
2022-09-12 10:30:00,8,30.35,11.42,11.42,11.943,85.3,84.59
2022-09-12 11:00:00,1,36.53,7.96,7.96,8.555,49.3,79.38
2022-09-12 11:00:00,2,33.09,9.43,9.43,9.908,41.6,81.86
2022-09-12 11:00:00,3,35.16,10.219,10.219,10.741,55.9,77.3
2022-09-12 11:00:00,4,34.7,9.055,9.055,9.503,41.0,89.27
2022-09-12 11:00:00,5,35.91,8.334,8.334,8.669,51.5,81.43
2022-09-12 11:00:00,6,32.03,10.406,10.406,11.359,43.8,79.83
2022-09-12 11:00:00,7,31.67,8.589,8.589,8.988,47.7,85.14
2022-09-12 11:00:00,8,32.77,14.888,14.888,15.684,46.7,81.86
2022-09-12 11:30:00,1,36.62,7.813,7.813,8.271,101.7,81.05
2022-09-12 11:30:00,2,33.01,9.372,9.372,9.517,93.9,90.0
2022-09-12 11:30:00,3,35.51,10.649,10.649,11.333,103.3,83.01
2022-09-12 11:30:00,4,34.36,9.337,9.337,10.0,94.8,87.65
2022-09-12 11:30:00,5,38.02,9.89,9.89,10.509,107.8,78.21
2022-09-12 11:30:00,6,30.48,10.986,10.986,11.581,102.2,78.33
2022-09-12 11:30:00,7,33.5,13.305,13.305,14.283,101.8,85.05
2022-09-12 11:30:00,8,30.11,10.566,10.566,11.359,90.0,81.74
2022-09-12 12:00:00,1,35.4,8.822,8.822,9.249,97.9,80.22
2022-09-12 12:00:00,2,33.18,12.573,12.573,13.557,89.2,85.96
2022-09-12 12:00:00,3,35.68,8.947,8.947,9.471,100.7,79.3
2022-09-12 12:00:00,4,34.77,12.252,12.252,12.973,111.7,82.38
2022-09-12 12:00:00,5,36.7,12.163,12.163,12.904,114.2,77.41
2022-09-12 12:00:00,6,31.18,12.977,12.977,13.803,97.8,76.01
2022-09-12 12:00:00,7,33.05,12.068,12.068,12.692,93.4,82.23
2022-09-12 12:00:00,8,31.59,11.082,11.082,12.184,98.7,81.86
2022-09-12 12:30:00,1,36.16,9.536,9.536,10.193,18.7,79.76
2022-09-12 12:30:00,2,34.06,11.338,11.338,11.978,2.5,82.78
2022-09-12 12:30:00,3,33.67,10.747,10.747,11.395,13.0,76.79
2022-09-12 12:30:00,4,36.2,10.203,10.203,10.356,9.1,77.58
2022-09-12 12:30:00,5,36.69,10.401,10.401,10.826,31.9,81.71
2022-09-12 12:30:00,6,31.35,12.606,12.606,12.991,13.8,79.88
2022-09-12 12:30:00,7,33.26,12.93,12.93,13.648,5.5,76.44
2022-09-12 12:30:00,8,31.83,11.401,11.401,11.886,20.3,83.34
2022-09-12 13:00:00,1,35.03,10.16,10.16,10.861,82.8,79.07
2022-09-12 13:00:00,2,33.52,11.286,11.286,12.054,76.6,84.82
2022-09-12 13:00:00,3,35.65,11.063,11.063,11.689,78.3,83.04
2022-09-12 13:00:00,4,34.92,11.734,11.734,12.227,93.9,84.63
2022-09-12 13:00:00,5,37.81,10.193,10.193,10.313,100.9,83.0
2022-09-12 13:00:00,6,32.78,11.182,11.182,11.716,74.3,77.23
2022-09-12 13:00:00,7,32.08,11.88,11.88,12.703,77.7,84.73
2022-09-12 13:00:00,8,30.03,10.079,10.079,10.45,82.7,73.36
2022-09-12 13:30:00,1,35.98,8.928,8.928,9.26,77.5,84.99
2022-09-12 13:30:00,2,32.96,8.928,8.928,9.798,64.4,82.29
2022-09-12 13:30:00,3,33.73,9.153,9.153,9.827,82.4,79.3
2022-09-12 13:30:00,4,34.93,9.879,9.879,10.57,77.6,80.46
2022-09-12 13:30:00,5,37.6,11.544,11.544,12.031,80.5,84.52
2022-09-12 13:30:00,6,30.97,9.563,9.563,10.253,66.7,82.36
2022-09-12 13:30:00,7,33.06,10.115,10.115,10.634,71.9,82.29
2022-09-12 13:30:00,8,32.14,9.913,9.913,10.405,80.8,85.78
2022-09-12 14:00:00,1,35.36,10.489,10.489,11.112,66.1,80.32
2022-09-12 14:00:00,2,32.46,10.98,10.98,11.84,54.0,86.18
2022-09-12 14:00:00,3,32.19,10.424,10.424,10.83,68.4,80.68
2022-09-12 14:00:00,4,34.4,11.695,11.695,12.411,53.0,83.81
2022-09-12 14:00:00,5,35.51,7.75,7.75,8.336,62.6,82.77
2022-09-12 14:00:00,6,31.03,12.423,12.423,13.224,55.9,74.67
2022-09-12 14:00:00,7,33.09,12.787,12.787,13.32,55.7,86.57
2022-09-12 14:00:00,8,30.98,8.239,8.239,8.8,59.6,85.25
2022-09-12 14:30:00,1,35.9,10.698,10.698,11.063,107.5,81.26
2022-09-12 14:30:00,2,31.18,11.768,11.768,12.476,102.8,77.79
2022-09-12 14:30:00,3,34.23,12.04,12.04,12.477,101.8,79.56
2022-09-12 14:30:00,4,33.77,11.446,11.446,12.303,107.8,85.45
2022-09-12 14:30:00,5,35.46,9.72,9.72,10.533,115.8,78.99
2022-09-12 14:30:00,6,30.27,10.325,10.325,10.781,106.2,73.51
2022-09-12 14:30:00,7,31.43,11.54,11.54,12.127,106.9,84.02
2022-09-12 14:30:00,8,30.26,10.682,10.682,11.391,99.4,84.56
2022-09-12 15:00:00,1,34.89,11.131,11.131,11.97,73.2,83.33
2022-09-12 15:00:00,2,31.01,11.068,11.068,11.817,54.6,85.22
2022-09-12 15:00:00,3,34.21,10.068,10.068,10.763,63.7,81.18
2022-09-12 15:00:00,4,33.82,12.38,12.38,13.054,60.9,87.53
2022-09-12 15:00:00,5,34.83,9.437,9.437,9.742,77.7,83.82
2022-09-12 15:00:00,6,30.79,8.608,8.608,8.83,55.8,73.45
2022-09-12 15:00:00,7,29.33,11.366,11.366,11.726,61.3,80.95
2022-09-12 15:00:00,8,29.44,11.739,11.739,12.253,57.9,78.6
2022-09-12 15:30:00,1,34.02,10.045,10.045,10.48,82.0,78.79
2022-09-12 15:30:00,2,31.38,10.483,10.483,11.05,81.0,84.51
2022-09-12 15:30:00,3,31.65,7.624,7.624,8.131,78.2,79.14
